MonthEnd,DepartmentName,DatabaseName,SerialNumber
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,M500-004171
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,M500-004178
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,M500-004183
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,M500-018271
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,M500-027611
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,M500-027656
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,M500-029658
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,M500-029809
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,M505-015796
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,M505-015888
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,M505-018164
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,M505-018817
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,S71
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,S82
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,S83
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,S95
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,Spare 1
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,Spare 2
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,Spare 4
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,Spare 7
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,Spare 8
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,SRO 4
03/31/2026,Galloway Township Police Department,GLWYTPDNJ,T107
03/31/2026,"Gallitzin Twp PD, PA",GLZNTPDPA,BWL7-074373
03/31/2026,"Gallitzin Twp PD, PA",GLZNTPDPA,BWL7-077362
03/31/2026,"Gallitzin Twp PD, PA",GLZNTPDPA,M505-026814
03/31/2026,"Golf Manor PD, OH",GMNRPDOH,M505-015741
03/31/2026,German Township Police Department PA,GMNTPPDPA,BWL7-070615
03/31/2026,Galveston Marshal Office,GMOTX,BWL7-136516
03/31/2026,Galveston Marshal Office,GMOTX,BWL7-136526
03/31/2026,Galveston Marshal Office,GMOTX,BWL7-136541
03/31/2026,Galveston Marshal Office,GMOTX,BWL7-136545
03/31/2026,Galveston Marshal Office,GMOTX,BWL7-136563
03/31/2026,Galveston Marshal Office,GMOTX,BWL7-136564
03/31/2026,Galveston Marshal Office,GMOTX,BWL7-136565
03/31/2026,Galveston Marshal Office,GMOTX,BWL7-136567
03/31/2026,Galveston Marshal Office,GMOTX,BWL7-136575
03/31/2026,Galveston Marshal Office,GMOTX,BWL7-136857
03/31/2026,Galveston Marshal Office,GMOTX,BWL7-136867
03/31/2026,Galveston Marshal Office,GMOTX,BWL7-136879
03/31/2026,Galveston Marshal Office,GMOTX,BWL7-137011
03/31/2026,"Ganado PD, TX",GNDOPDTX,402
03/31/2026,"Ganado PD, TX",GNDOPDTX,403
03/31/2026,"Ganado PD, TX",GNDOPDTX,BWC2-065987
03/31/2026,"Ganado PD, TX",GNDOPDTX,BWC2-065992
03/31/2026,"Ganado PD, TX",GNDOPDTX,BWC2-065994
03/31/2026,"Ganado PD, TX",GNDOPDTX,Unit 401
03/31/2026,"Gunnison PD, CO",GNNNPDCO,BWL7-048550
03/31/2026,"Gunnison PD, CO",GNNNPDCO,BWL7-168553
03/31/2026,"Gunnison PD, CO",GNNNPDCO,BWL7-168633
03/31/2026,"Gunnison PD, CO",GNNNPDCO,BWL7-168653
03/31/2026,"Gunnison PD, CO",GNNNPDCO,BWL7-168664
03/31/2026,"Gunnison PD, CO",GNNNPDCO,BWL7-168686
03/31/2026,"Gunnison PD, CO",GNNNPDCO,BWL7-168694
03/31/2026,"Gunnison PD, CO",GNNNPDCO,BWL7-168708
03/31/2026,"Gunnison PD, CO",GNNNPDCO,BWL7-168726
03/31/2026,"Gunnison PD, CO",GNNNPDCO,BWL7-168732
03/31/2026,"Gunnison PD, CO",GNNNPDCO,BWL7-168825
03/31/2026,"Gunnison PD, CO",GNNNPDCO,M500-012573
03/31/2026,"Gunnison PD, CO",GNNNPDCO,M500-012590
03/31/2026,"Gunnison PD, CO",GNNNPDCO,M500-012606
03/31/2026,"Gunnison PD, CO",GNNNPDCO,M500-012612
03/31/2026,"Gunnison PD, CO",GNNNPDCO,M500-012677
03/31/2026,"Gunnison PD, CO",GNNNPDCO,M500-012685
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,BWL7-041689
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,BWL7-041723
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,BWL7-041751
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,BWL7-041754
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,BWL7-041759
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,BWL7-041779
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,BWL7-041785
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,BWL7-041787
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,BWL7-041789
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,M500-010247
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,M505-003716
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,M505-003756
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,M505-003795
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,M505-003797
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,M505-008457
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,M505-008477
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,M505-009543
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,M505-014217
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,M505-017750
03/31/2026,"Genoa Twp PD, OH",GNOATPDOH,M505-020316
03/31/2026,"Green River PD, WY",GNRVRPDWY,33-03
03/31/2026,"Green River PD, WY",GNRVRPDWY,33-07
03/31/2026,"Green River PD, WY",GNRVRPDWY,33-10
03/31/2026,"Green River PD, WY",GNRVRPDWY,33-12
03/31/2026,"Green River PD, WY",GNRVRPDWY,33-13
03/31/2026,"Green River PD, WY",GNRVRPDWY,33-14
03/31/2026,"Green River PD, WY",GNRVRPDWY,33-77
03/31/2026,"Green River PD, WY",GNRVRPDWY,33-84
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-024204
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-029548
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-029563
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-029616
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-029685
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-029693
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-029731
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-029764
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-029775
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-029839
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-029844
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-029854
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-029870
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-029890
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-029954
03/31/2026,"Green River PD, WY",GNRVRPDWY,BWC2-083447
03/31/2026,"Green River PD, WY",GNRVRPDWY,M500-007832
03/31/2026,"Green River PD, WY",GNRVRPDWY,M500-007847
03/31/2026,"Green River PD, WY",GNRVRPDWY,M500-007854
03/31/2026,"Green River PD, WY",GNRVRPDWY,M500-024511
03/31/2026,"Green River PD, WY",GNRVRPDWY,M500-024545
03/31/2026,"Green River PD, WY",GNRVRPDWY,M500-024664
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,311
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,2071
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,2656
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,2658
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,2659
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,2662
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,2665
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,2668
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,2669
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,2670
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,2671
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,2700
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,3852
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,4604
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,4605
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,4609
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,6060
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,3902 -GHOST
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,5512 Medic
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-041471
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-088221
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-088476
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-088486
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-088490
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-088501
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-088524
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-088585
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-088590
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-088598
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-090952
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-090960
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-103506
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-103643
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-108591
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-110759
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-110764
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-110784
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-110818
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-111060
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-112756
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-120989
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-122903
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-122909
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-124751
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-128161
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-128166
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-128167
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-128168
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-128169
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-128170
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133004
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133005
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133006
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133230
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133231
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133233
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133243
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133244
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133245
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133248
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133252
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133254
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133255
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133257
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133258
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133260
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133262
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133266
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133267
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133268
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133269
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133274
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133277
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133278
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-133950
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-138799
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-143562
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-144397
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-146121
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-147598
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-147599
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-150053
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-150080
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-150084
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,BWC2-161176
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,K9 0312
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,K9 0314
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,K9 3903
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,M500-008175
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,M500-022780
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,M500-023260
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,M500-023325
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,M500-023357
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,M500-024582
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,M500-024596
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,M500-024613
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,M500-024632
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,M500-028329
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,M500-028837
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,M500-030132
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,M500-030161
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,Medic 2655
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,Medic 2667
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,Medic 3850
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,Medic 3853
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,Medic 4607
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,Medic 4810
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,Medic 5511
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,Medic 5513
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,Medic 8052
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,Medic 9032
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,Medic 9034
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,Traffic 0923
03/31/2026,Office of Genesee Co Sheriff,GNSECSOMI,Traffic 0924
03/31/2026,"Geneseo PD, IL",GNSEOPDIL,BWC2-120288
03/31/2026,"Geneseo PD, IL",GNSEOPDIL,BWC2-121072
03/31/2026,"Geneseo PD, IL",GNSEOPDIL,BWC2-121075
03/31/2026,"Geneseo PD, IL",GNSEOPDIL,BWC2-125454
03/31/2026,"Geneseo PD, IL",GNSEOPDIL,BWC2-125455
03/31/2026,"Geneseo PD, IL",GNSEOPDIL,BWC2-125487
03/31/2026,"Geneseo PD, IL",GNSEOPDIL,BWC2-125488
03/31/2026,"Geneseo PD, IL",GNSEOPDIL,BWC2-125492
03/31/2026,"Geneseo PD, IL",GNSEOPDIL,BWC2-125503
03/31/2026,"Geneseo PD, IL",GNSEOPDIL,BWC2-125506
03/31/2026,"Geneseo PD, IL",GNSEOPDIL,BWC2-125514
03/31/2026,"Geneseo PD, IL",GNSEOPDIL,BWC2-125518
